Numero,id,Titulo,Views
1,yHF-9etoZyA,Como adubar o coqueiro,634945
2,ymknJKeFoLY,Aquaponia passo a passo - Como montar,396258
3,cMJZtGIhCqE,Fossa séptica biodigestora. Além de tratar dejetos humanos fornece um excelente fertilizante,230803
4,VQZkcCMVTj4,Fossa Séptica Biodigestora,31351
5,RG_pMMxf6rk,Raça Sindi - Gado para o semiárido,72832
6,rSH-2gz_aIs,Cobertura morta do coqueiro - passo a passo,16609
7,yPzP8AllF7A,Milheto demanda menos água durante o ciclo,63532
8,08yUsTWwSP8,Embrapa mostra porta-enxertos de citros apropriados para o Nordeste,34087
9,aNlZfBREjSs,Palma forrageira: dicas de como alimentar seus animais no semiárido,40501
10,yv8HUagtV_w,Como produzir mudas de gliricídia,72825
11,3x3EETpfSZI,Embrapa alerta para o Amarelecimento Letal do Coqueiro,40040
12,hzZmoHU7cN0,"Sorgo tem custo mais baixo, menos investimento e produção pode ser maior",39942
13,zi_IOv7Oc_o,Como montar armadilha de captura de besouro que ataca coqueiros e dendezeiros,79684
14,8rYPoLvHW_A,Pesquisador mostra a aquaponia em sua casa,193372
15,AczvqfirMRM,"A ""milagrosa"" leucena pode ser uma praga",66647
16,Rm6iIHfh-7o,Tecnologia permite partos múltiplos em ovelhas Santa Inês,15587
17,OxxMMlK7Hhw,Luz com lâmpada de garrafa pet,41910
18,X9kHwMw8cio,Compostagem de frutíferas com cascas de coco trituradas. Passo a passo,14981
19,NuHoGT23VlQ,Sorgo forrageiro é uma boa opção no convívio com a seca,43081
20,dCBULlO0gDQ,Aquaponia Sistema Familiar,58949
21,E1hFLpqf1AM,Da hidroponia para aquaponia,193711
22,Tpm7X17oKa4,Sorgo: uma boa opção de forragem para o semiárido do Nordeste,51685
23,_3UAXQcrbGM,"Soja é viável em Sergipe, Alagoas e Bahia (Sealba)",14747
24,Wp7xf1BQXBA,"Palma forrageira,  gliricídia, ureia e farelo de algodão na nutrição animal",16271
25,He1AiTaEyPU,Soja vira solução para crise canavieira no Nordeste,6936
26,pzPNtYeRTvg,Pesquisa demonstra potencial de ervas daninhas na alimentação animal,9942
27,S3YrDEW-l4Q,"Embrapa integra coqueiro, gado de corte e gliricídia em Alagoas",9982
28,iN-uXRLJ-58,Cobertura morta no coqueiro economiza água no plantio,4144
29,H0U9l3q4p68,Agricultura de precisão: Embrapa desenvolve estação meteorológica de baixo custo,6835
30,lmHKZoPY-g0,Gliricídia convive bem com a seca,35492
31,zzZmzn3ynhc,Uso do drone na Agricultura,21766
32,rkw8BuCQSbw,Comparativo de plantio: banana Princesa e banana Maçã,10853
33,29aAaRHGb7E,Pesquisa sobre agricultura de precisão,8185
34,RayhKM1NsIc,Livro sobre mangaba,7834
35,0iW6s4XGQS0,Embrapa alerta para o bicudo-vermelho que pode dizimar coqueirais e outras palmáceas,3539
36,hF58Z87b-ro,"Alerta para o ácaro vermelho em bananeiras, coqueiros e outras palmeiras",4971
37,n2gNkXm6BhY,Soja para diversificar cultura e rotacionar com milho em SE,1798
38,rNrHSaI9QL8,Melhore a rentabilidade na produção de ovinos - Ultrassom de carcaça,7845
39,oYAWgJwuEOM,Banco com espécimes de coqueiros de todo o mundo em Sergipe,1744
40,9rhWvc_ttJI,"Pesquisador mostra viabilidade da soja em Sergipe, Alagoas e nordeste da Bahia",1354
41,A3vIAguMG6Q,Embrapa distribui sementes de grãos biofortificados em SE,1243
